id,title,tags,imdbId
,dil pardesi ho gayaa,"romance drama kapiljhaveri saloniaswani amrishpuri ashutoshrana saawankumartak major ram is one of the few soldiers from the indian army who have been held captive in pakistan, following the war with india. the indian army and politicians are unable to make any decision so as not to jeopardize the lives of the captives. major ram's brother, arjun, alias sunny decides to take it upon himself to enter pakistan and get his brother free. he now calls himself salman. on the way he meets with beautiful ruksar and both fall in love with each other. unfortunately for them, they cannot be married, so they elope, leading to an unrest within their community, and a hunt is on for them. salman and ruksar chance upon the prison camp that is housing ram, and do get him free, only to find themselves trapped by pakistani jihaadis and soldiers.",tt0391079
,duplicate sholay,"comedy devaraj dimple feroz reenakapoor kantishah when thakur baldev singh gets blinded by notorious bandit gabbar singh, he seeks the assistance of two former convicts, jay and veeru, to bring gabbar before him so that he can mete out justice in his own way. this was the plot of the original 1975 classic, in this one too baldev does seek the assistance of veeru and jay, but they come together with three other friends, namely balli, tara singh, and mithun (look-alikes of sanjay dutt, sunny deol, and mithun chakraborty respectively). also seeking vengeance for her rape is lajwanti, alias daku chutiya, who was raped by gabbar. lajwanti is none other than basanti's sister, who dances in chandni bar. gabbar is assisted by various bandits, including the singh brothers: jangal, mangal, and dangal, all escaped convicts. the duplicates are also assisted by shahenshah, and an anil kapoor look-alike. watch the fun and frolic unfold as the duplicates team up to fight the invincible gabbar singh.",tt0391099
,fun2shh... dudes in the 10th century,"comedy kavikumarazad amitabhbachchan charlie sweetychhabra imtiazpunjabi vikram (mohammad iqbal khan) and ajay (anuj sawhney), and an accomplice, john d'souza (paresh rawal), become prime suspects, and are on the run. they must apprehend chindi and recover the crown to absolve themselves of this crime. while being chased by security guards, the trio crash into a wall, and are transported back to the 10th century, straight into the palace of emperor babushah himself.they realize that only a miracle can get them back to the 21st century.",tt0391165
,ghaav: the wound,"action crime drama pankajberry rahulbhat seemabiswas gayatri kumarjay jogi thakur (govind namdev) is the power behind the ruling party ministers in bombay city, and not only rules over the underworld, but also over the law-makers; the home minister (anant jog); the police commissioner (virendra saxena), and police officers all over the city. the police of the city are on the look out for an escaped convict tanya (seema biswas). the police are assisted by sarja (mita vasisht), who is the warden of the prison that tanya broke out from. tanya has confessed to killing her husband, jayant (pankay berry). at every encounter with tanya, in prison or out, sarja severely and mercilessly beats up tanya to a pulp, but tanya keeps eluding the law, and with the help of journalist pooja (gulrez), her friends rahul (rahul bhatt) and vicky (deepak tijori) hopes to unravel the mystery behind the death of her husband jayant (pankaj berry); find her missing sister-in-law guddi (gayatri); and seek justice.",tt0391187
,kismat,"action drama bobbydeol priyankachopra kabirbedi sanjaynarvekar guddudhanoa tony works as a hit-man for gangster, vikas patil, who owes his allegiance to wealthy raj mallya. raj mallya is involved in marketing spurious and out-dated drugs, and as a result is the subject of an investigation by the food & drugs administration's inspector dr. hargobind gosai. raj asks vikas to take care of hargobind through tony, which tony does, and in this manner, raj is absolved of all wrong-doing. then tony meets with attractive starlet named sapna, and falls head over heels in love with her. when sapna tells him that she is engaged to be married to dr. ajay saxena, he is heart-broken. then a scandal breaks out, and hargobind is implicated in the deaths of three children that were killed by raj's spurious drugs. all the evidence points against hargobind, and not a single lawyer is willing to take his case; his wife kills herself, and the marriage of his daughter has been canceled.",tt0391274
,pratha,"action drama thriller deepakbandhu ashneyshroff vickyahuja ravindrabundela rajabundela leela and deepak are engaged to each other and are in love also. they eventually get married. in order to better his career, deepak goes to the big city to educate himself. sad news about accidental deaths in his family, get him back to the village. upon his return, he is horrified to find that his wife is now the village goddess, maa choksha, ordained by the local priest, nimi pandey, the choudhary, and member of india's ruling party, bacha babu",tt0392625
,ishq hai tumse,"romance beenabanerjee bipashabasu mohangokhale vikramgokhale g.krishna arjun, a hindu boy, and khushboo, a muslim girl, fall in love. despite their families being good friends, they need to keep their romance a secret due to the religious intolerance of society.",tt0392950
,mudda: the issue,drama aryababbar prashantnarayanan adityasrivastava rajatkapoor saurabhshukla ,tt0392951
,hadh: life on the edge of death,action crime drama shamadeshpande vikramgokhale ayeshajhulka sharads.kapoor thampikannanthanam ,tt0396044
,hum pyar tumhi se kar baithe,"musical romance jugalhansraj tinarana sachinkhedekar vishnusharma mohansinghrathor mamta leaves her husband, vikas when she realizes that he has criminal associates, and thereby spare their son, vishwas, from any bad influence. mamta's luggage is stolen at the railway station by a mother and son team of thieves, who are subsequently run over by a train, leaving the police to conclude from the badly mutilated bodies, that they are those of mamta and vishwas. vikas is grief stricken. shortly thereafter he has to look after the only daughter, priya, of two friends, after his associates kill them. years later, priya, has grown up.",tt0396057
,kisna: the warrior poet,"drama musical romance vivekoberoi ishasharvani antoniabernath sushmitasen subhashghai the film is set in the india of the tumultuous 1930's when nationalists fighting for the country's independence rose up as one, urging the british to quit. at this time, a young indian, kisna befriends and then shields a british girl katherine, from an enraged mob of nationalists including kisna's own uncle and brother. katherine is the young daughter of a ruthless british collector. kisna takes it upon himself to escort katherine to the safety of the british high commission in new delhi, who will arrange for her to board a ship home. a tender attraction develops between kisna and katherine during the journey, a love story that is torn between 'karma' (the noble deed) and 'dharma' (the duty). laxmi, the indian girl kisna is engaged to, forms the third point in an emotional triangle involving the indo-british romantic pair",tt0396690
